Data de Referência;Ano e Mes;Código Tipo Ponto Interação;Descrição Tipo Ponto Interação;Código Meio de Interação;Descrição Meio de Interação;Código do Serviço;Descrição do Serviço;Código Ponto Atendimento;Descrição Ponto Atendiemnto;Processos Iniciados
2026-02-03;202503;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011993;Consultar o histórico de contraordenações;;;89
2026-02-03;202503;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;119
2026-02-03;202503;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015297;Pedir Cheque Nutricionista;;;29
2026-02-03;202503;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015298;Pedir Cheque Psicólogo;;;76
2026-02-03;202503;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;16
2026-02-03;202503;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;0
2026-02-03;202503;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000011992;Consultar os pontos da carta de condução;;;2
2026-02-03;202503;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000011993;Consultar o histórico de contraordenações;;;2
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3911
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000542;Renovar a Carta de Condução de forma automatizada;;;9
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000544;Confirmar a alteração da morada no Cartão de Cidadão;;;378
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002460;Exercer a atividade de feirante;;;7
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000605;Pedir o certificado de registo criminal de pessoas singulares;;;659
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002743;Pedir ocupação do espaço público;;;1
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002951;Comunicar a realização de liquidações;;;1
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;13
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011992;Consultar os pontos da carta de condução;;;22
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011993;Consultar o histórico de contraordenações;;;42
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;133
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015297;Pedir Cheque Nutricionista;;;27
2026-02-03;202504;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015298;Pedir Cheque Psicólogo;;;68
2026-02-03;202504;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;16
2026-02-03;202504;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;0
2026-02-03;202504;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000011992;Consultar os pontos da carta de condução;;;2
2026-02-03;202504;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000011993;Consultar o histórico de contraordenações;;;1
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;4137
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000542;Renovar a Carta de Condução de forma automatizada;;;4
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000544;Confirmar a alteração da morada no Cartão de Cidadão;;;530
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000605;Pedir o certificado de registo criminal de pessoas singulares;;;638
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002460;Exercer a atividade de feirante;;;12
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002743;Pedir ocupação do espaço público;;;10
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002951;Comunicar a realização de liquidações;;;1
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000003173;Comunicar a venda especial esporádica;;;2
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;17
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011992;Consultar os pontos da carta de condução;;;16
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011993;Consultar o histórico de contraordenações;;;34
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;123
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015297;Pedir Cheque Nutricionista;;;29
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015298;Pedir Cheque Psicólogo;;;59
2026-02-03;202505;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;19
2026-02-03;202505;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;44
2026-02-03;202505;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;0
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3968
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000542;Renovar a Carta de Condução de forma automatizada;;;2
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000544;Confirmar a alteração da morada no Cartão de Cidadão;;;265
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000605;Pedir o certificado de registo criminal de pessoas singulares;;;539
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002460;Exercer a atividade de feirante;;;22
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002743;Pedir ocupação do espaço público;;;22
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002953;Comunicar a realização de saldos;;;9
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;18
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011992;Consultar os pontos da carta de condução;;;10
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011993;Consultar o histórico de contraordenações;;;30
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;2
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015297;Pedir Cheque Nutricionista;;;32
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;95
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015298;Pedir Cheque Psicólogo;;;45
2026-02-03;202506;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;72
2026-02-03;202506;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;0
2026-02-03;202506;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;18
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;5280
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000542;Renovar a Carta de Condução de forma automatizada;;;5
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000544;Confirmar a alteração da morada no Cartão de Cidadão;;;394
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000605;Pedir o certificado de registo criminal de pessoas singulares;;;610
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002460;Exercer a atividade de feirante;;;20
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002743;Pedir ocupação do espaço público;;;22
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002951;Comunicar a realização de liquidações;;;1
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002953;Comunicar a realização de saldos;;;13
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;18
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011992;Consultar os pontos da carta de condução;;;27
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011993;Consultar o histórico de contraordenações;;;19
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;81
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;16
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015297;Pedir Cheque Nutricionista;;;28
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015298;Pedir Cheque Psicólogo;;;31
2026-02-03;202507;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;10
2026-02-03;202507;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;95
2026-02-03;202507;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;0
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;4379
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000542;Renovar a Carta de Condução de forma automatizada;;;2
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000544;Confirmar a alteração da morada no Cartão de Cidadão;;;332
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000605;Pedir o certificado de registo criminal de pessoas singulares;;;354
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002460;Exercer a atividade de feirante;;;21
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002743;Pedir ocupação do espaço público;;;27
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002951;Comunicar a realização de liquidações;;;3
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002953;Comunicar a realização de saldos;;;7
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000003173;Comunicar a venda especial esporádica;;;2
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;10
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011992;Consultar os pontos da carta de condução;;;9
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011993;Consultar o histórico de contraordenações;;;24
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;92
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;14
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015297;Pedir Cheque Nutricionista;;;10
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015298;Pedir Cheque Psicólogo;;;17
2026-02-03;202508;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;6
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;5004
2026-02-03;202508;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;5
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000542;Renovar a Carta de Condução de forma automatizada;;;3
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000544;Confirmar a alteração da morada no Cartão de Cidadão;;;320
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000605;Pedir o certificado de registo criminal de pessoas singulares;;;423
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002460;Exercer a atividade de feirante;;;22
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002743;Pedir ocupação do espaço público;;;35
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002951;Comunicar a realização de liquidações;;;5
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;12
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011992;Consultar os pontos da carta de condução;;;10
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011993;Consultar o histórico de contraordenações;;;13
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;99
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;15
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015297;Pedir Cheque Nutricionista;;;29
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015298;Pedir Cheque Psicólogo;;;17
2026-02-03;202509;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;12
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;4739
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000542;Renovar a Carta de Condução de forma automatizada;;;2
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000544;Confirmar a alteração da morada no Cartão de Cidadão;;;409
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002951;Comunicar a realização de liquidações;;;1
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002953;Comunicar a realização de saldos;;;1
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000605;Pedir o certificado de registo criminal de pessoas singulares;;;473
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002460;Exercer a atividade de feirante;;;33
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002743;Pedir ocupação do espaço público;;;36
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002951;Comunicar a realização de liquidações;;;2
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002953;Comunicar a realização de saldos;;;3
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;7
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011992;Consultar os pontos da carta de condução;;;4
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011993;Consultar o histórico de contraordenações;;;12
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;27
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015297;Pedir Cheque Nutricionista;;;11
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015298;Pedir Cheque Psicólogo;;;16
2026-02-03;202510;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;13
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;74
2026-02-03;202510;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;13
2026-02-03;202510;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;0
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3827
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000542;Renovar a Carta de Condução de forma automatizada;;;1
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000544;Confirmar a alteração da morada no Cartão de Cidadão;;;183
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002460;Exercer a atividade de feirante;;;23
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002743;Pedir ocupação do espaço público;;;36
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000605;Pedir o certificado de registo criminal de pessoas singulares;;;313
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000003173;Comunicar a venda especial esporádica;;;1
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;12
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011992;Consultar os pontos da carta de condução;;;10
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011993;Consultar o histórico de contraordenações;;;17
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;58
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;14
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015297;Pedir Cheque Nutricionista;;;6
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015298;Pedir Cheque Psicólogo;;;11
2026-02-03;202512;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;0
2026-02-03;202512;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000011992;Consultar os pontos da carta de condução;;;1
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;4524
2026-02-03;202511;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;12
2026-02-03;202511;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;69
2026-02-03;202511;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;0
2026-02-03;202511;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000011992;Consultar os pontos da carta de condução;;;1
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;3454
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000544;Confirmar a alteração da morada no Cartão de Cidadão;;;225
2026-02-03;202401;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000544;Confirmar a alteração da morada no Cartão de Cidadão;;;9
2026-02-03;202401;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000605;Pedir o certificado de registo criminal de pessoas singulares;;;6
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000605;Pedir o certificado de registo criminal de pessoas singulares;;;400
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002460;Exercer a atividade de feirante;;;17
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002743;Pedir ocupação do espaço público;;;23
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002951;Comunicar a realização de liquidações;;;1
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002953;Comunicar a realização de saldos;;;45
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;8
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011992;Consultar os pontos da carta de condução;;;8
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011993;Consultar o histórico de contraordenações;;;10
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;44
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;12
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015297;Pedir Cheque Nutricionista;;;4
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015298;Pedir Cheque Psicólogo;;;8
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000016990;Fazer uma reclamação, elogio ou sugestão no Livro Amarelo Eletrónico;;;1
2026-02-03;202512;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;56
2026-02-03;202512;2; Digital;PointOfCareType.VideoCall;Videochamada;CES:SRV:000000458;Renovar Cartão de Cidadão;;;2
2026-02-03;202512;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;48
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000542;Renovar a Carta de Condução de forma automatizada;;;2
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000544;Confirmar a alteração da morada no Cartão de Cidadão;;;509
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002460;Exercer a atividade de feirante;;;17
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002743;Pedir ocupação do espaço público;;;39
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000000605;Pedir o certificado de registo criminal de pessoas singulares;;;1563
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002951;Comunicar a realização de liquidações;;;2
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000002953;Comunicar a realização de saldos;;;21
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000003173;Comunicar a venda especial esporádica;;;1
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000009417;Alterar os dados associados à Chave Móvel Digital;;;15
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011992;Consultar os pontos da carta de condução;;;25
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000011993;Consultar o histórico de contraordenações;;;73
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;58
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;23
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015297;Pedir Cheque Nutricionista;;;14
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015298;Pedir Cheque Psicólogo;;;23
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;18
2026-02-03;202601;3;Atendimento Telefónico;PointOfCareType.Phone;Telefone;CES:SRV:000015991;Pedir o bilhete de guia de turismo;;;5
